STD_ID,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),Образование,Дата выдачи,Что именно закончил
186525,М,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2018-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
186488,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2018-06-29 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
188970,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2018-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
189840,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СП,2018-06-21 00:00:00,САНКТ-ПЕТЕРБУРГСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ
198924,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2017-06-27 00:00:00,МСОШ МОШЕНСКОЕ
192573,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2018-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
194983,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СП,2018-06-18 00:00:00,ТЕХНИКУМ ДРУГОЙ
188977,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,СР,2018-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
192223,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2016-12-07 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
188941,М,СТ,,БП,Д,33.05.01,Фармация,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N   1, БОРОВИЧИ"
192151,Ж,СТ,,ДОГ,Д,38.03.02,Менеджмент,СР,2017-08-05 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192535,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,СР,2018-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
197742,М,СТ,,ДОГ,З,15.03.06,Мехатроника и робототехника,СП,2011-06-30 00:00:00,ПЕТРОВСКИЙ КОЛЛЕДЖ ФГОУ СПО ВЕЛИКИЙ НОВГОРОД
198935,М,СТ,,ДОГ,З,15.03.06,Мехатроника и робототехника,СР,2014-06-20 00:00:00,"ГИМНАЗИЯ, БОРОВИЧИ"
195323,М,СТ,,ДОГ,З,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,СП,1993-06-30 00:00:00,"СОВХОЗ-ТЕХНИКУМ ""ВАЛДАЙСКИЙ"""
194841,М,СТ,,ДОГ,З,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,СП,2013-06-27 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
189590,М,СТ,,БП,З,21.03.02,Землеустройство и кадастры,СР,2014-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
198316,М,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2014-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
198319,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,СП,1989-07-07 00:00:00,Новгородский совхоз-техникум имени 50-летия ВЛКСМ
198370,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,СР,2010-06-23 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
195318,Ж,СТ,,ДОГ,З,11.03.03,Конструирование и технология электронных средств,,,
198648,Ж,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СР,2002-06-25 00:00:00,"МСОШ N   8 с углубл. изучением математики, СТАРАЯ РУССА"
198648,Ж,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СП,2016-06-01 00:00:00,Старорусский политехнический колледж
198645,М,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СП,2009-05-19 00:00:00,Старорусский политехнический колледж
198635,Ж,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СР,2003-06-25 00:00:00,"МСОШ Новосельский, СТАРОРУССКИЙ р-н"
198635,Ж,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СП,2018-06-30 00:00:00,Старорусский политехнический колледж
198632,Ж,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,НП,2002-06-29 00:00:00,"ГОУ НПО ""Агролицей №25"" , СТАРАЯ РУССА"
198632,Ж,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,СП,2016-07-01 00:00:00,Старорусский политехнический колледж
193787,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,СР,,"СРЕДНЯЯ ШКОЛА N   2, КРЕСТЦЫ"
193792,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,СП,2008-06-27 00:00:00,Старорусский политехнический колледж
193790,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,ОО,2012-06-20 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
193790,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,СП,2016-06-28 00:00:00,Политехнический колледж НовГУ
193784,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,СП,2018-06-29 00:00:00,НОВГОРОДСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ
194139,М,СТ,,ДОГ,В,40.03.01,Юриспруденция,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
194136,М,СТ,,ДОГ,В,40.03.01,Юриспруденция,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
198321,М,СТ,,ДОГ,З,51.03.01,Культурология,СР,2009-06-20 00:00:00,"МСОШ N 3, ОКУЛОВКА"
189635,М,СТ,,БП,З,35.03.01,Лесное дело,СП,2018-06-30 00:00:00,ЧУДОВСКИЙ ТЕХНИКУМ
189591,М,СТ,,БП,З,36.03.02,Зоотехния,СП,2011-06-24 00:00:00,Аграрный техникум г.Новгород
189817,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2018-06-29 00:00:00,"Гимназия ""ГАРМОНИЯ"""
188647,М,СТ,,БП,Д,11.03.01,Радиотехника,СР,2018-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
193729,М,СТ,,ДОГ,З,09.03.01,Информатика и вычислительная техника,СР,2005-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  15, НОВГОРОД"
193729,М,СТ,,ДОГ,З,09.03.01,Информатика и вычислительная техника,СП,2012-06-21 00:00:00,НОВГОРОДСКОЕ УЧИЛИЩЕ ИСКУССТВ ИМ. РАХМАНИНОВА
189802,М,СТ,,БП,Д,08.03.01,Строительство,СП,2018-06-28 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
191578,М,СТ,,ДОГ,Д,08.03.01,Строительство,СР,2018-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
186444,М,СТ,,БП,Д,44.03.01,Педагогическое образование,СР,2018-06-29 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
188796,Ж,СТ,,БП,Д,29.03.04,Технология художественной обработки материалов,СР,2018-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  25, НОВГОРОД"
188800,Ж,СТ,,БП,Д,29.03.04,Технология художественной обработки материалов,СР,2018-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  33, НОВГОРОД"
188869,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,СР,2018-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  33, НОВГОРОД"
162047,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
194855,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,СП,2015-06-30 00:00:00,ТЕХНИКУМ ДРУГОЙ
175913,М,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,СР,2017-06-29 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
189600,Ж,СТ,,БП,З,36.03.02,Зоотехния,НП,2018-07-29 00:00:00,ГУНПО технологический профессиональный лицей
188805,Ж,СТ,,ДОГ,З,08.03.01,Строительство,СП,2018-06-29 00:00:00,ГУНПО технологический профессиональный лицей
199036,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,,,
186418,Ж,СТ,,БП,Д,44.03.03,Специальное (дефектологическое) образование,СР,2018-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
192615,Ж,СТ,,ДОГ,Д,44.03.03,Специальное (дефектологическое) образование,СР,2018-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
188890,Ж,СТ,,БП,Д,44.03.03,Специальное (дефектологическое) образование,СР,2018-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
193941,Ж,СТ,,ДОГ,З,37.03.01,Психология,ОО,2014-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
193941,Ж,СТ,,ДОГ,З,37.03.01,Психология,СП,2018-06-28 00:00:00,Новгородский медицинский колледж при НовГУ
188775,Ж,СТ,,БП,Д,05.03.02,География,СР,2018-06-29 00:00:00,"Гимназия ""ГАРМОНИЯ"""
164843,М,СТ,,БП,Д,06.03.01,Биология,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
96926,Ж,СТ,,БП,Д,35.03.04,Агрономия,СР,2013-06-21 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
189854,Ж,СТ,,БП,Д,42.03.02,Журналистика,СР,2018-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
191726,М,СТ,,ДОГ,Д,42.03.02,Журналистика,СР,2018-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
191725,Ж,СТ,,ДОГ,Д,42.03.02,Журналистика,СР,2018-06-26 00:00:00,"МСОШ N 5 с углубл. изучением химии и биологии, СТАРАЯ РУССА"
189032,Ж,СТ,,БП,Д,42.03.02,Журналистика,СР,2018-06-23 00:00:00,"МОУ СОШ N   2, ПЕСТОВО"
202588,М,СТ,,БП,Д,21.03.02,Землеустройство и кадастры,,,
194967,Ж,СТ,,ДОГ,В,54.03.01,Дизайн,СР,2018-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  31, НОВГОРОД"
194836,Ж,СТ,,ДОГ,В,54.03.01,Дизайн,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
189827,Ж,СТ,,ДОГ,В,54.03.01,Дизайн,СР,2018-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N  22, НОВГОРОД"
186400,Ж,СТ,,БП,Д,35.03.07,Технология производства и переработки сельскохозяйственной продукции,СП,2018-06-30 00:00:00,Аграрный техникум г.Новгород
188713,М,СТ,,БП,Д,35.03.07,Технология производства и переработки сельскохозяйственной продукции,СП,2018-06-29 00:00:00,Новгородский торгово-технологический техникум
186396,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2018-06-29 00:00:00,"Гимназия ""ГАРМОНИЯ"""
151178,Ж,СТ,,ДОГ,В,40.03.01,Юриспруденция,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
202200,М,СТ,,ДОГ,Д,31.05.03,Стоматология,,,
189837,Ж,СТ,,БП,Д,31.05.03,Стоматология,СР,2018-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192563,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2018-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192168,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2017-09-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192183,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2017-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192555,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192557,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2018-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192178,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2014-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
192167,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2017-09-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
191608,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
194974,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СП,2017-06-29 00:00:00,ТЕХНИКУМ ДРУГОЙ
192190,М,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2018-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178483,М,СТ,,ДОГ,З,42.03.02,Журналистика,СР,2017-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
202626,Ж,СТ,,ДОГ,З,08.03.01,Строительство,СР,2014-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
191576,М,СТ,,ДОГ,З,09.03.01,Информатика и вычислительная техника,СР,2016-06-24 00:00:00,"МОУ СОШ , ПАРФИНО"
202884,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,СР,2017-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
164694,Ж,СТ,,ДОГ,В,40.03.01,Юриспруденция,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
202172,Ж,СТ,,ДОГ,В,40.03.01,Юриспруденция,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  31, НОВГОРОД"
182393,М,СТ,,ДОГ,З,38.03.02,Менеджмент,ОО,2013-06-18 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
182393,М,СТ,,ДОГ,З,38.03.02,Менеджмент,СП,2017-06-27 00:00:00,ГУМАНИТАРНО-ЭКОНОМИЧЕСКИЙ КОЛЛЕДЖ НОВГУ
164808,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,СР,2011-06-24 00:00:00,МОСШ п. Волот
186379,М,СТ,,БП,Д,11.03.03,Конструирование и технология электронных средств,СР,2018-06-29 00:00:00,"МСОШ , ШИМСК"
175765,Ж,СТ,,БП,Д,11.03.03,Конструирование и технология электронных средств,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
193740,М,СТ,,ДОГ,З,35.03.06,Агроинженерия,СП,2018-07-03 00:00:00,БОРОВИЧСКИЙ АВТОМОБИЛЬНО-ДОРОЖНЫЙ КОЛЛЕДЖ
176006,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
176045,Ж,СТ,,БП,Д,37.03.01,Психология,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173652,Ж,СТ,,БП,Д,44.03.01,Педагогическое образование,СР,2017-06-29 00:00:00,"МСОШ (полная)  N   1, МАЛАЯ ВИШЕРА"
178278,Ж,СТ,,БП,Д,44.03.01,Педагогическое образование,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
175894,Ж,СТ,,БП,Д,05.03.02,География,СР,2017-06-24 00:00:00,"МОУ СОШ N   6, ПЕСТОВО"
176206,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2017-06-24 00:00:00,"МОУ СОШ N   1, ПЕСТОВО"
176207,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),СР,2017-07-01 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
176642,М,СТ,,БП,Д,29.03.04,Технология художественной обработки материалов,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
175927,Ж,СТ,,БП,Д,29.03.04,Технология художественной обработки материалов,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
182744,М,СТ,,ДОГ,Д,29.03.04,Технология художественной обработки материалов,СП,2017-06-30 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
175919,М,СТ,,БП,Д,54.03.01,Дизайн,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, БОРОВИЧИ"
175917,М,СТ,,БП,Д,54.03.01,Дизайн,СР,2016-06-27 00:00:00,"ГИМНАЗИЯ, БОРОВИЧИ"
176201,Ж,СТ,,БП,Д,46.03.01,История,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176200,Ж,СТ,,БП,Д,46.03.01,История,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
